K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,42,0.25784,0.295303320813863,24.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,0.39835,0.3630181692308412,25.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,0.54877,0.4776262089320978,26.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,0.72126,0.6277542589528533,27.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,0.87998,0.7229760187946551,28.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,1.012,0.8420959796646883,29.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,1.1675,0.9531666699947688,30.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,1.3203,1.0443773792499818,31.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,1.4783,1.1251251447933759,33.0,Zn0.005Ga0.025Te1.005Pb0.975
1,42,0.016,0.23550417929264014,89.0,Zn0.85986213W0.13192965O1.21900395
1,42,0.0145,0.11715418500563071,138.0,Bi2Se3
1,42,2.19,1.7881342415661916,244.0,Ge0.91Bi0.06Te1
1,42,2.22,1.7334646535817129,245.0,Ge0.91Bi0.06Te1
1,42,0.075,0.10314011397892162,296.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.093,0.15151063712793775,297.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.11,0.1534508452431505,298.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.14,0.18760174219433967,299.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.16,0.23595505169426773,300.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.19,0.26802684120676046,301.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.22,0.30877063173877695,302.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.25,0.33926593963899415,303.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.29,0.37540663625622334,304.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.33,0.4119902819550437,305.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.35,0.438825592008606,306.0,Co4Cu0.3Sb11.1Te0.9
1,42,0.39,0.4875423646478027,307.0,Co4Cu0.3Sb11.1Te0.9
