K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,1,0.3929,0.24478256203595353,0.0,Ga0.025Te1Pb0.975
1,1,0.47641,0.32178152767144425,1.0,Ga0.025Te1Pb0.975
1,1,0.62685,0.4480210537073895,2.0,Ga0.025Te1Pb0.975
1,1,0.7659,0.575088592621108,3.0,Ga0.025Te1Pb0.975
1,1,0.89504,0.6692323935749431,4.0,Ga0.025Te1Pb0.975
1,1,1.1468,1.2371480712247351,10.0,Ga0.025Te1Pb0.975
1,1,1.0707,1.2682109415290759,11.0,Ga0.025Te1Pb0.975
1,1,0.24311,0.306726021448851,36.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.3075,0.4046905646703739,37.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.43028,0.5529954574770755,38.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.56697,0.7339984527241841,39.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.70226,0.8637186716540383,40.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.83763,1.029917761248218,41.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.97498,1.1283207778836097,42.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,1.1034,1.2098617817998667,43.0,Zn0.0075Ga0.025Te1.0075Pb0.975
1,1,0.0286,0.6617669901468805,61.0,Cd0.02Te0.98
1,1,0.0798,1.0390625919541774,66.0,Cd0.02Te0.98
1,1,0.145,0.2869267848564974,74.0,Sn0.02Te0.98
1,1,0.169,0.3202280768961141,75.0,Sn0.02Te0.98
1,1,0.19,0.4311788135531717,80.0,Sn0.02Te0.98
1,1,0.0218,0.034921162620263575,131.0,Zn1.16695574W0.02198827O1.22681271
1,1,0.0145,0.10393825760826961,138.0,Bi2Se3
1,1,0.53285,0.992031135811485,354.0,AgSbTe2
1,1,0.60972,1.022042990170595,355.0,AgSbTe2
1,1,0.67896,1.0328945752635783,356.0,AgSbTe2
1,1,0.78145,1.0485889747314752,357.0,AgSbTe2
1,1,0.9053,1.0867953200124156,358.0,AgSbTe2
1,1,0.96949,1.1371260546429378,359.0,AgSbTe2
1,1,0.96753,1.2014610317627687,360.0,AgSbTe2
1,1,0.96596,1.2247563224494256,361.0,AgSbTe2
1,1,0.96572,1.263145824831063,362.0,AgSbTe2
1,1,0.92817,1.205480398573983,363.0,AgSbTe2
1,1,0.86706,1.202866321000059,364.0,AgSbTe2
1,1,0.1021,0.15631999636679192,501.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.1678,0.21113197898381236,502.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.2634,0.33195755477837025,503.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.4043,0.44470828750285213,504.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.5762,0.6554780260171382,505.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.7866,0.8231007951761334,506.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.135,0.9840709894131002,507.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.258,1.0493617692371042,508.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.406,1.129143208943759,509.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.46,1.2009316344295065,510.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.533,1.2735480734078188,511.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,1.546,1.299867638677819,512.0,Sn0.05Sb0.012Te0.25Pb0.94Se0.5S0.25
1,1,0.6736,0.5248759164538419,517.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,0.9051,0.7367691633356092,518.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.161,0.9158491377605807,519.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.325,1.1456925693404771,520.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.439,1.2062942665683405,521.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.574,1.265340886914753,522.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.627,1.3132889854578096,523.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.703,1.3472257932901164,524.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,1.773,1.3636821162943142,525.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,1,0.0081,0.03774810901199351,552.0,FeSe2
1,1,0.018,0.0287073544598055,557.0,FeSe2
1,1,0.048,0.049846367564005185,558.0,FeSe2
1,1,0.078,0.07900768138093095,559.0,FeSe2
1,1,0.093,0.09546889020809218,560.0,FeSe2
1,1,0.18241,0.20294038362951652,616.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.20924,0.2068623709958264,617.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.23461,0.2595557188999041,618.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.33198,0.2896194999340043,619.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.44143,0.32876440734836215,620.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.56823,0.6181021630596512,621.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.67357,0.9822972193007571,622.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.84976,1.1607380330192154,623.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.94849,1.2414855251945565,624.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,1.11095,1.256633796889255,625.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,1.26178,1.3270983057353498,626.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,1.40728,1.3701264067512815,627.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,1.54238,1.4320946057136696,628.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,1.71272,1.6325880418678855,629.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,1,0.28898,0.23594675035150156,657.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,0.32292,0.25065060859524774,658.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,0.47545,0.3634974856889725,659.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,0.67653,0.4791966419158518,660.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,0.90085,0.6374740890966287,661.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.13535,0.8090487884525439,662.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.28051,0.9613489012737613,663.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.57417,1.1543154677775687,664.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.63517,1.2896739724245347,665.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.73592,1.4831074719101718,666.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.82424,1.6596021899111932,667.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.91904,1.7154322173335508,668.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,1.99828,1.8893712187362601,669.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
1,1,2.11591,2.193920870971453,670.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00083259O0.04521383
