K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,1,1835.73,2072.043789816399,0.0,Ga0.025Te1Pb0.975
1,1,1396.38,1739.0158605046304,1.0,Ga0.025Te1Pb0.975
1,1,1044.91,1352.507701179664,2.0,Ga0.025Te1Pb0.975
1,1,806.93,1076.5155772159842,3.0,Ga0.025Te1Pb0.975
1,1,627.53,874.5458172159978,4.0,Ga0.025Te1Pb0.975
1,1,259.87715225,382.4107096826619,10.0,Ga0.025Te1Pb0.975
1,1,233.73092255,377.3830830159949,11.0,Ga0.025Te1Pb0.975
1,1,7.52,71.80331373333397,61.0,Cd0.02Te0.98
1,1,39.68,64.66741322600036,66.0,Cd0.02Te0.98
1,1,12.94,211.4601839753552,89.0,Zn0.85986213W0.13192965O1.21900395
1,1,18.24,184.6963964389597,97.0,Zn0.92128085W0.10994137O1.2205657
1,1,142.42,154.90554057333037,161.0,Al0.15Bi2Se3
1,1,155.07,165.3365205733332,162.0,Al0.15Bi2Se3
1,1,167.73,178.76302415526473,163.0,Al0.15Bi2Se3
1,1,180.37,186.0756274886005,164.0,Al0.15Bi2Se3
1,1,186.54,191.23677358193171,165.0,Al0.15Bi2Se3
1,1,867.3,269.9093567706637,296.0,Co4Cu0.3Sb11.1Te0.9
1,1,856.9,265.7144179160007,297.0,Co4Cu0.3Sb11.1Te0.9
1,1,837.5,262.72244490999776,298.0,Co4Cu0.3Sb11.1Te0.9
1,1,818.3,259.08863175067046,299.0,Co4Cu0.3Sb11.1Te0.9
1,1,800.0,256.97911055000435,300.0,Co4Cu0.3Sb11.1Te0.9
1,1,774.0,255.17214734267137,301.0,Co4Cu0.3Sb11.1Te0.9
1,1,750.2,250.85603297933693,302.0,Co4Cu0.3Sb11.1Te0.9
1,1,734.2,247.54398232400425,303.0,Co4Cu0.3Sb11.1Te0.9
1,1,712.8,249.65362327800452,304.0,Co4Cu0.3Sb11.1Te0.9
1,1,698.8,251.33352829933392,305.0,Co4Cu0.3Sb11.1Te0.9
1,1,672.9,253.1884016246669,306.0,Co4Cu0.3Sb11.1Te0.9
1,1,660.5,252.7769497580024,307.0,Co4Cu0.3Sb11.1Te0.9
1,1,648.5,256.6460806246707,308.0,Co4Cu0.3Sb11.1Te0.9
1,1,123.13,715.6674689583482,309.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,111.94,652.7044921333069,310.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,100.75,594.2367762452789,311.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,78.36,536.0747003388738,312.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,67.16,483.7441177057001,313.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,55.97,433.3071255170888,314.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,33.58,358.6471029390729,316.0,Ba0.33Sr0.33Ca0.33Ti1O3
1,1,978.91,1190.369197529833,318.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,881.69,1116.403272371719,319.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,784.47,1025.4102011358423,320.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,696.5,914.4456193529505,321.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,608.54,816.3979573674789,322.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,539.22,724.0913069967029,323.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,479.04,644.512714805349,324.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,1,120.89,191.03982159999816,354.0,AgSbTe2
1,1,105.41,183.37146128533078,355.0,AgSbTe2
1,1,97.09099999999998,186.65563753333086,356.0,AgSbTe2
1,1,90.916,185.3821137313336,357.0,AgSbTe2
1,1,83.693,189.2199370666659,358.0,AgSbTe2
1,1,78.6,193.89498566666393,359.0,AgSbTe2
1,1,75.514,200.32137513333234,360.0,AgSbTe2
1,1,73.46,203.6206160260021,361.0,AgSbTe2
1,1,72.432,203.89664747966492,362.0,AgSbTe2
1,1,74.481,202.21324995500015,363.0,AgSbTe2
1,1,75.098,198.91750423766723,364.0,AgSbTe2
1,1,150.87,157.75673541724967,366.0,Cd0.02Ag1Sb0.98Te2
1,1,143.35,160.19792368391626,367.0,Cd0.02Ag1Sb0.98Te2
1,1,138.9,162.69656768391997,368.0,Cd0.02Ag1Sb0.98Te2
1,1,132.98,166.45817773333158,369.0,Cd0.02Ag1Sb0.98Te2
1,1,129.97,170.82335919999613,370.0,Cd0.02Ag1Sb0.98Te2
1,1,125.71,176.83915933333037,371.0,Cd0.02Ag1Sb0.98Te2
1,1,126.84,180.5600154374354,372.0,Cd0.02Ag1Sb0.98Te2
1,1,127.91,179.92088210409838,373.0,Cd0.02Ag1Sb0.98Te2
1,1,128.43,178.53888804165518,374.0,Cd0.02Ag1Sb0.98Te2
1,1,137.09,177.09678204165647,375.0,Cd0.02Ag1Sb0.98Te2
1,1,219.35,171.77148666666872,387.0,Cd0.06Ag1Sb0.94Te2
1,1,217.19,172.91456000000238,388.0,Cd0.06Ag1Sb0.94Te2
1,1,218.32,178.22212666666817,389.0,Cd0.06Ag1Sb0.94Te2
1,1,219.26,182.72062666666804,390.0,Cd0.06Ag1Sb0.94Te2
1,1,222.42,185.55663333333248,391.0,Cd0.06Ag1Sb0.94Te2
1,1,225.0,187.13121999999777,392.0,Cd0.06Ag1Sb0.94Te2
1,1,233.63,191.54191333333233,393.0,Cd0.06Ag1Sb0.94Te2
1,1,240.95,195.97881333333402,394.0,Cd0.06Ag1Sb0.94Te2
1,1,252.22,199.3130033333328,395.0,Cd0.06Ag1Sb0.94Te2
1,1,259.47,202.31098133333373,396.0,Cd0.06Ag1Sb0.94Te2
1,1,253.58,201.60061266666906,397.0,Cd0.06Ag1Sb0.94Te2
1,1,2322.0,249.77627764039968,413.0,Sb0.012Pb0.99Se1
1,1,2015.0,228.70897315333326,414.0,Sb0.012Pb0.99Se1
1,1,1731.0,205.82091205844435,415.0,Sb0.012Pb0.99Se1
1,1,1460.0,187.80203422755523,416.0,Sb0.012Pb0.99Se1
1,1,1814.0,591.4786150684015,425.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,1596.0,554.0358902288676,426.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,1401.0,500.5937301176476,427.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,1200.0,438.07057511266385,428.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,998.6,385.4284661373334,429.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,821.5999999999999,352.3125780639971,430.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,703.3000000000001,318.8100279035541,431.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,628.5,300.7235870955534,432.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,565.2,285.3039832657238,433.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,518.6,276.3792982123905,434.0,Sb0.012Te0.1Pb0.99Se0.8S0.1
1,1,1531.0,884.6639579004016,437.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,1382.0,842.6130132337365,438.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,1222.0,822.0709135055358,439.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,1067.0,739.2476326655387,440.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,910.3999999999999,640.8793137106628,441.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,753.2,554.4979521020052,442.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,626.8,492.3650002086626,443.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,551.6,432.96433576422083,444.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,497.7,396.698429097554,445.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,433.8,365.0210446531078,446.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,399.8,345.5787046531052,447.0,Sb0.012Te0.2Pb0.99Se0.6S0.2
1,1,874.6,932.3705165664009,487.0,Sb0.012Te0.5Pb0.99S0.5
1,1,762.3000000000001,834.1256780559115,488.0,Sb0.012Te0.5Pb0.99S0.5
1,1,668.1,736.2766120807092,489.0,Sb0.012Te0.5Pb0.99S0.5
1,1,594.8000000000001,681.8439247473752,490.0,Sb0.012Te0.5Pb0.99S0.5
1,1,516.4,659.9045213969512,491.0,Sb0.012Te0.5Pb0.99S0.5
1,1,453.5,583.179308556952,492.0,Sb0.012Te0.5Pb0.99S0.5
1,1,405.8,496.2109211375521,493.0,Sb0.012Te0.5Pb0.99S0.5
1,1,336.2,427.92215170755844,494.0,Sb0.012Te0.5Pb0.99S0.5
1,1,292.6,380.22289695421847,495.0,Sb0.012Te0.5Pb0.99S0.5
1,1,272.1,330.5166409542212,496.0,Sb0.012Te0.5Pb0.99S0.5
1,1,1130.98516,1020.9109611418987,588.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,1092.52579,957.9971000085858,589.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,714.7922,712.2821250386343,590.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,623.31549,668.0489057354137,591.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,545.48886,575.6157565448034,592.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,475.54012,489.97547209923977,593.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,413.52799,423.9576970513043,594.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,362.17607,377.43127387751633,595.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,319.94717,339.10084795281017,596.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,286.35318,284.34179764014215,597.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,263.10292,251.1651482094569,598.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,249.14512,227.65835809980933,599.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,238.38124,212.28358060589503,600.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,230.38698,205.80073890020802,601.0,Ca0.006Cu1.9Bi0.088Pb0.006Se1O0.1
1,1,1467.45048,1471.0142729400002,687.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,1,1366.8634,1378.0609992399825,688.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,1,1042.42199,1198.589468293312,689.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
1,1,912.9452,1099.9961892533117,690.0,Ca0.00271283Cu0.8590627Bi0.03978817Pb0.00271283Se0.45213826C0.00249777O0.04521383
