K_Fold,Random Seed,Actual,Predicted,#,reduced_compositions
1,88,-134.52,-113.38653987696817,321.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,88,-147.62,-123.27811414240487,322.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,88,-163.1,-132.79785147239298,323.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,88,-176.19,-137.98843047054427,324.0,Ba0.3135Sr0.3135Ca0.3135La0.05Ti0.95Nb0.05O3
1,88,-96.18,-101.49553585150726,452.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-113.3,-115.49190170641164,453.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-131.2,-133.5611909684972,454.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-148.9,-150.25806909830268,455.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-160.3,-158.36921372477659,456.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-166.7,-167.10931358653292,457.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-176.7,-169.6435534197708,458.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-193.9,-170.419629875319,459.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-208.3,-171.2753342742984,460.0,Sb0.012Te0.25Pb0.99Se0.5S0.25
1,88,-125.6,-125.99177891108174,517.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-143.5,-141.1009187964005,518.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-164.3,-161.62004688887978,519.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-175.8,-180.63087838521108,520.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-182.9,-187.35764127404033,521.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-192.5,-192.37804852491703,522.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-200.1,-193.7222453081725,523.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-209.4,-194.09045094689228,524.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-220.2,-194.26900235825886,525.0,Sn0.1Sb0.012Te0.25Pb0.89Se0.5S0.25
1,88,-87.88,62.5140325899953,566.0,Cr0.03Fe0.97Se2
1,88,-100.0,66.30999627157902,567.0,Cr0.03Fe0.97Se2
1,88,-93.94,67.10307313012107,568.0,Cr0.03Fe0.97Se2
1,88,-81.82,67.7927323712172,569.0,Cr0.03Fe0.97Se2
1,88,115.15,36.22923072763036,571.0,Cr0.06Fe0.94Se2
1,88,87.88,37.38313962589606,572.0,Cr0.06Fe0.94Se2
1,88,-81.82,75.83978275871928,575.0,Cr0.06Fe0.94Se2
1,88,-109.09,80.19074795379919,576.0,Cr0.06Fe0.94Se2
1,88,-109.09,81.124637547384,577.0,Cr0.06Fe0.94Se2
1,88,-90.91,81.82981379165477,578.0,Cr0.06Fe0.94Se2
1,88,-54.55,75.6639086119574,584.0,Cr0.09Fe0.91Se2
1,88,-69.7,80.02887546310329,585.0,Cr0.09Fe0.91Se2
1,88,-75.76,80.8565241978928,586.0,Cr0.09Fe0.91Se2
1,88,-69.7,81.44444508170179,587.0,Cr0.09Fe0.91Se2
1,88,81.24817,107.47678772683867,602.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,84.55305,109.44919687696353,603.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,99.5612,118.81842390787115,604.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,111.2734,126.97267248144334,605.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,124.311,136.81313905658814,606.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,135.397,146.8626712742576,607.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,149.5075,160.10051037017453,608.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,161.7167,170.6723660254868,609.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,173.1071,181.56265335310604,610.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,185.4712,185.54889683000178,611.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,194.3468,196.52663025499416,612.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,202.3666,199.43313911117238,613.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,209.8185,203.01892586353588,614.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,213.9597,204.9716701557745,615.0,Ca0.012Cu1.8Bi0.176Pb0.012Se1O0.2
1,88,77.72052,122.85050397545783,616.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,79.53377,123.44201496508674,617.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,82.61069,130.01475459494978,618.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,93.53829,137.586187302124,619.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,104.1726,145.56012791049474,620.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,114.79,153.38194099490474,621.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,126.5602,161.75522827781825,622.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,137.8217,167.5385484435347,623.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,148.292,173.51970933994056,624.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,160.8483,175.0280928112919,625.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,172.0479,183.12473627511653,626.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,182.7801,185.45444293246715,627.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,190.8167,188.27828644947456,628.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,198.5164,189.31677938704627,629.0,Ca0.018Cu1.7Bi0.264Pb0.018Se1O0.3
1,88,-162.0,-166.67884805080627,804.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-170.0,-168.2729220239114,805.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-189.0,-179.8034718901785,806.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-205.0,-198.69849061442468,807.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-223.0,-210.6194004413543,808.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-240.0,-225.2521099025101,809.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-252.0,-232.72302983179887,810.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-258.0,-244.57194484406168,811.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-274.0,-248.0427374660704,812.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-297.0,-258.10586342975523,813.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-303.0,-260.62484029963235,814.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-295.0,-260.8332946571544,815.0,Cu0.002Pb1.004Se0.4S0.6
1,88,-136.0,-134.07470042159318,852.0,Ag2Se
1,88,-128.0,-131.06328356692916,853.0,Ag2Se
1,88,-120.0,-129.11213854247063,854.0,Ag2Se
1,88,-111.0,-128.14245982212796,855.0,Ag2Se
1,88,-109.0,-127.62612566779579,856.0,Ag2Se
1,88,-96.0,-123.6736486058778,857.0,Ag2Se
1,88,-89.0,-121.24413244807741,858.0,Ag2Se
1,88,-137.0,-136.03719012068296,859.0,Ag2Te0.007Se1
1,88,-129.0,-132.9060235618949,860.0,Ag2Te0.007Se1
1,88,-122.0,-130.66450358141608,861.0,Ag2Te0.007Se1
1,88,-117.0,-129.3778479931221,862.0,Ag2Te0.007Se1
1,88,-112.0,-128.650244338456,863.0,Ag2Te0.007Se1
1,88,-109.0,-123.85065516731474,864.0,Ag2Te0.007Se1
1,88,-100.0,-121.25108830097346,865.0,Ag2Te0.007Se1
1,88,-136.0,-113.2564882291456,931.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-143.0,-116.11756724675172,932.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-152.0,-117.6650836054732,933.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-167.0,-120.95775099072807,934.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-177.0,-121.55778049912746,935.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-186.0,-124.28416823792632,936.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-190.0,-132.8166634983419,937.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-194.0,-139.06654714573543,938.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-196.0,-142.10162161820955,939.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-197.0,-139.60096020013566,940.0,In0.55Fe0.05Co3.95Sb11.91Se0.09
1,88,-168.64,-161.47497424490248,946.0,Ag0.0061Bi1.9878Te2.9817
1,88,-174.67,-164.03742759381265,947.0,Ag0.0061Bi1.9878Te2.9817
1,88,-171.39,-164.18640043294192,948.0,Ag0.0061Bi1.9878Te2.9817
1,88,-165.73,-161.04035755754566,949.0,Ag0.0061Bi1.9878Te2.9817
1,88,-153.99,-154.13548773187958,950.0,Ag0.0061Bi1.9878Te2.9817
1,88,253.49,265.2736150618431,1069.0,In0.00481373Te0.78369906P0.01444118
1,88,239.53,269.1464297534067,1070.0,In0.00481373Te0.78369906P0.01444118
1,88,215.12,271.41804106438,1071.0,In0.00481373Te0.78369906P0.01444118
1,88,215.12,274.05901023134186,1073.0,In0.00481373Te0.78369906P0.01444118
1,88,234.88,273.5065048244625,1074.0,In0.00481373Te0.78369906P0.01444118
1,88,298.84,280.14997157366633,1075.0,In0.00481373Te0.78369906P0.01444118
1,88,322.09,279.3771497120434,1076.0,In0.00481373Te0.78369906P0.01444118
1,88,329.07,279.0794836190267,1077.0,In0.00481373Te0.78369906P0.01444118
1,88,282.56,272.26648199647474,1078.0,In0.00481373Te0.78369906P0.01444118
1,88,255.81,265.1220325033504,1079.0,In0.00481373Te0.78369906P0.01444118
1,88,-311.83,277.557096732661,1289.0,Sn1Se0.95
1,88,-294.62,-255.20531919807763,1312.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-311.83,-261.1048418606656,1313.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-333.33,-281.2605795165285,1314.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-365.59,-318.16071917052926,1315.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-387.1,-339.8413033923327,1316.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-400.0,-345.2332307166437,1317.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-410.75,-351.56817788599733,1318.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-430.11,-353.66510637336626,1319.0,Sm0.00486914Sn0.51620363Se0.49039345Cl0.01460741
1,88,-190.5,-213.53569908331306,1404.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-193.96,-215.29687840804243,1405.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-207.48,-225.8046438736865,1406.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-218.42,-237.89475092585292,1407.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-229.06,-243.6172411473859,1408.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-237.99,-254.7924825888926,1409.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-247.48,-260.7166067343194,1410.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-255.83,-268.0774131478857,1411.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-265.9,-276.8791606033513,1412.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-275.11,-284.2247596017728,1413.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-283.45,-285.4560702550836,1414.0,Mg3.15Ti0.07Bi0.49Sb1.3Te0.01
1,88,-65.69,-75.76403464466935,1445.0,Bi2Pb5S8
1,88,-78.83,-79.56094573669014,1446.0,Bi2Pb5S8
1,88,-102.19,-108.52616139802575,1447.0,Bi2Pb5S8
1,88,-131.39,-137.46002591397178,1448.0,Bi2Pb5S8
1,88,-159.12,-165.0034731077237,1449.0,Bi2Pb5S8
1,88,-185.4,-173.75700796706556,1450.0,Bi2Pb5S8
1,88,-189.88,-192.04717545249332,1513.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-189.88,-197.86508270712466,1514.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-198.21,-200.2630578950418,1515.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-201.19,-198.87900300830952,1516.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-162.5,-191.9863361119136,1517.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-155.95,-189.1053551259384,1518.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-161.31,-191.96671740173528,1519.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-166.67,-192.95606023529638,1520.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-172.62,-194.08680534411704,1521.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,-174.4,-194.9861869648534,1522.0,Nb0.024Ag0.776Bi0.8Pb0.2Se1.6S0.2
1,88,138.89,117.03559895728239,1689.0,In0.15Sb1.85Te2.98
1,88,160.0,119.16921594107657,1690.0,In0.15Sb1.85Te2.98
1,88,178.89,127.22627456588295,1691.0,In0.15Sb1.85Te2.98
1,88,196.3,135.73877439817508,1692.0,In0.15Sb1.85Te2.98
1,88,210.74,141.99506040721204,1693.0,In0.15Sb1.85Te2.98
1,88,220.74,144.3554420741644,1694.0,In0.15Sb1.85Te2.98
1,88,225.19,159.56884285021698,1695.0,In0.15Sb1.85Te2.98
1,88,222.59,164.01682538101014,1696.0,In0.15Sb1.85Te2.98
1,88,212.22,171.16771002876135,1697.0,In0.15Sb1.85Te2.98
1,88,96.85,112.03072659282965,1754.0,Yb1Mg0.9Zn1.1Sb2
1,88,105.11,113.46799089731424,1755.0,Yb1Mg0.9Zn1.1Sb2
1,88,114.69,119.6588243136853,1756.0,Yb1Mg0.9Zn1.1Sb2
1,88,127.25,129.76106457979233,1757.0,Yb1Mg0.9Zn1.1Sb2
1,88,139.42,143.60478492705053,1758.0,Yb1Mg0.9Zn1.1Sb2
1,88,149.46,158.4497333955184,1759.0,Yb1Mg0.9Zn1.1Sb2
1,88,159.08,166.08827920938467,1760.0,Yb1Mg0.9Zn1.1Sb2
1,88,166.96,170.8378053066888,1761.0,Yb1Mg0.9Zn1.1Sb2
1,88,173.15,173.9832963001257,1762.0,Yb1Mg0.9Zn1.1Sb2
1,88,177.2,177.66713455517925,1763.0,Yb1Mg0.9Zn1.1Sb2
1,88,-146.56,-140.3488252821146,1794.0,Ag2Se0.5S0.5
1,88,-147.87,-140.22243090943147,1795.0,Ag2Se0.5S0.5
1,88,-147.12,-139.76780992883792,1796.0,Ag2Se0.5S0.5
1,88,-143.64,-138.57768711489175,1797.0,Ag2Se0.5S0.5
1,88,-138.8,-136.56680367553327,1798.0,Ag2Se0.5S0.5
1,88,-135.34,-136.10055875156112,1799.0,Ag2Se0.5S0.5
1,88,-133.61,-140.90239899370772,1806.0,Ag2.02Te0.01Se0.5S0.5
1,88,-133.89,-140.90878327380238,1807.0,Ag2.02Te0.01Se0.5S0.5
1,88,-131.1,-140.48068018666723,1808.0,Ag2.02Te0.01Se0.5S0.5
1,88,-127.28,-139.35218282455256,1809.0,Ag2.02Te0.01Se0.5S0.5
1,88,-123.12,-137.34323768254487,1810.0,Ag2.02Te0.01Se0.5S0.5
1,88,-118.29,-136.86275568331462,1811.0,Ag2.02Te0.01Se0.5S0.5
1,88,-201.71,-166.56979054350347,1822.0,Ca0.98La0.02Mn1O3
1,88,-201.71,-167.70718719261143,1823.0,Ca0.98La0.02Mn1O3
1,88,-224.12,-180.2117780460411,1824.0,Ca0.98La0.02Mn1O3
1,88,-190.18,-182.5626654279308,1825.0,Ca0.98La0.02Mn1O3
1,88,-123.59,-157.49915126849913,1826.0,Ca0.96La0.04Mn1O3
1,88,-123.59,-158.53553966683072,1827.0,Ca0.96La0.04Mn1O3
1,88,-173.53,-169.347793998451,1828.0,Ca0.96La0.04Mn1O3
1,88,-160.09,-173.16630011399707,1829.0,Ca0.96La0.04Mn1O3
1,88,-60.57,-135.80231931796155,1881.0,Ca1Mn0.9Ru0.1O3
1,88,-81.62,-139.2963805005166,1882.0,Ca1Mn0.9Ru0.1O3
1,88,-101.82,-145.04513603838177,1883.0,Ca1Mn0.9Ru0.1O3
1,88,-211.97,-130.39707658542625,1887.0,Ca1Gd0.98Mn0.02O3
1,88,-215.39,-134.34949761432551,1888.0,Ca1Gd0.98Mn0.02O3
1,88,-227.92,-151.61387073775512,1889.0,Ca1Gd0.98Mn0.02O3
1,88,-235.33,-156.55196993643077,1890.0,Ca1Gd0.98Mn0.02O3
1,88,-139.46,-157.53130360653276,1991.0,Ca0.96Sm0.04Mn1O3
1,88,-169.85,-168.56932038424537,1992.0,Ca0.96Sm0.04Mn1O3
1,88,-187.5,-171.15524236053105,1993.0,Ca0.96Sm0.04Mn1O3
1,88,-246.59,-259.1547886400341,2008.0,In0.15Co4Sb12
1,88,-266.33,-257.8983694484386,2009.0,In0.15Co4Sb12
1,88,58.81,82.43819070415037,2030.0,Na0.02Te0.75Pb1Se0.25
1,88,89.76,91.78805005306522,2031.0,Na0.02Te0.75Pb1Se0.25
1,88,205.24,141.95827482046832,2032.0,Na0.02Te0.75Pb1Se0.25
1,88,197.0,142.903318132587,2033.0,Na0.02Te0.75Pb1Se0.25
1,88,200.0,45.956782980937696,2091.0,Sr0.15La1.85Ti0.06Cu0.94O4
1,88,54.72,23.38137382762014,2099.0,Sr0.1La1.9Cu1O4
1,88,50.0,18.294137933811243,2100.0,Sr0.1La1.9Cu1O4
1,88,40.0,0.8629585527216883,2101.0,Sr0.1La1.9Cu1O4
1,88,30.0,1.201640953528088,2102.0,Sr0.1La1.9Cu1O4
1,88,-109.244,-148.861241717252,2150.0,Ca1Yb0.05Mn0.95O3
1,88,-124.72,-149.81591300959826,2151.0,Ca1Yb0.05Mn0.95O3
1,88,-168.417,-161.0747875658738,2152.0,Ca1Yb0.05Mn0.95O3
1,88,-244.888,-164.96829508927692,2153.0,Ca1Yb0.05Mn0.95O3
1,88,-38.2353,-74.59676613388255,2158.0,Ca1Yb0.15Mn0.85O3
1,88,-49.1597,-78.17407519423787,2159.0,Ca1Yb0.15Mn0.85O3
1,88,-60.9944,-109.28935428773383,2160.0,Ca1Yb0.15Mn0.85O3
1,88,-101.05,-114.3318108125461,2161.0,Ca1Yb0.15Mn0.85O3
1,88,395.0,117.93975326791873,2198.0,Sr0.01La0.99Co1O3
1,88,304.0,111.59258920144897,2199.0,Sr0.01La0.99Co1O3
1,88,32.48,110.33764688510254,2200.0,Sr0.01La0.99Co1O3
1,88,18.56,110.70509609391046,2201.0,Sr0.01La0.99Co1O3
1,88,214.7,114.4272743861306,2206.0,Sr0.05La0.95Co1O3
1,88,129.0,108.10468362731665,2207.0,Sr0.05La0.95Co1O3
1,88,25.04,105.71807295463925,2208.0,Sr0.05La0.95Co1O3
1,88,14.8,106.05672808777419,2209.0,Sr0.05La0.95Co1O3
1,88,107.0,77.01559879768642,2228.0,Ce1Fe3.5Co0.5Sb13
1,88,-113.952,-150.80278179801846,2244.0,Al0.0075Zn0.9925O1
1,88,-123.495,-153.19502850232024,2245.0,Al0.0075Zn0.9925O1
1,88,-154.543,-178.68141776498842,2246.0,Al0.0075Zn0.9925O1
1,88,-187.876,-191.2349362787655,2247.0,Al0.0075Zn0.9925O1
1,88,-144.866,-179.88273299754727,2252.0,Al0.03Zn0.97O1
1,88,-149.839,-182.11301201170042,2253.0,Al0.03Zn0.97O1
1,88,-80.5607,-93.04387437506286,2256.0,Sr1Mn0.98Mo0.02O3
1,88,-73.8318,-96.69168196151902,2257.0,Sr1Mn0.98Mo0.02O3
1,88,-58.3178,-135.04660144922525,2258.0,Sr1Mn0.98Mo0.02O3
1,88,-40.1869,-143.81249801785864,2259.0,Sr1Mn0.98Mo0.02O3
1,88,-110.28,-89.22761051857223,2260.0,Sr1Mn0.96Mo0.04O3
1,88,-105.047,-93.18855590794938,2261.0,Sr1Mn0.96Mo0.04O3
1,88,-88.5981,-129.98509506914678,2262.0,Sr1Mn0.96Mo0.04O3
1,88,-74.3925,-139.57250101845895,2263.0,Sr1Mn0.96Mo0.04O3
1,88,-95.0,-108.00689649357577,2269.0,Zr1Co0.004Cu0.2Ni0.76Sn1
1,88,-130.0,-113.6690807348776,2270.0,Zr1Co0.004Cu0.2Ni0.76Sn1
1,88,-163.441,-141.43480674384264,2279.0,Nb1Co1.05Sn1
1,88,-185.373,-158.44532929988347,2280.0,Nb1Co1.05Sn1
1,88,-236.772,-186.74571895847006,2281.0,Nb1Co1.05Sn1
1,88,-250.86,-186.49085656772615,2282.0,Nb1Co1.05Sn1
1,88,-81.3,-76.16731199673283,2294.0,Bi43Sb7
1,88,-69.1,-76.39140629629381,2295.0,Bi43Sb7
1,88,32.5598,-62.04271840177561,2300.0,Ca1Mn6.5Cu0.5O12
1,88,9.29006,-60.735571524351606,2301.0,Ca1Mn6.5Cu0.5O12
1,88,-15.3459,-43.01640467749037,2302.0,Ca1Mn6.5Cu0.5O12
1,88,-24.3591,-43.34502186315003,2303.0,Ca1Mn6.5Cu0.5O12
1,88,3.34933,39.14911742842385,2320.0,Te7Mo6S
1,88,5.48011,42.46547132961764,2321.0,Te7Mo6S
1,88,13.9768,54.598937744877205,2322.0,Te7Mo6S
1,88,21.1078,55.2449057593378,2323.0,Te7Mo6S
1,88,6.30124,7.858161389984765,2324.0,Te3Mo3S
1,88,8.06322,8.768388275052615,2325.0,Te3Mo3S
1,88,11.6892,7.467855412179591,2326.0,Te3Mo3S
1,88,14.6136,5.344339816474444,2327.0,Te3Mo3S
1,88,-131.398,-143.35299897532843,2380.0,Zr0.98Nb0.02Ni1Sn1
1,88,-148.254,-157.83006645152744,2381.0,Zr0.98Nb0.02Ni1Sn1
1,88,-193.681,-188.5886475329615,2382.0,Zr0.98Nb0.02Ni1Sn1
1,88,-196.196,-190.35413560806603,2383.0,Zr0.98Nb0.02Ni1Sn1
1,88,62.1344,137.91527261388035,2392.0,Ca2.85La0.05Co3.8O8.55
1,88,70.013,148.87106952866137,2393.0,Ca2.85La0.05Co3.8O8.55
1,88,88.58,164.58520342960054,2394.0,Ca2.85La0.05Co3.8O8.55
1,88,123.896,179.06019617902115,2395.0,Ca2.85La0.05Co3.8O8.55
1,88,47.8006,34.3942109287001,2420.0,Cu2Mo3S4
1,88,61.5689,37.66517177269669,2421.0,Cu2Mo3S4
1,88,105.3,43.408283516854816,2422.0,Cu2Mo3S4
1,88,132.993,45.51871529524676,2423.0,Cu2Mo3S4
1,88,199.047,243.40403616400565,2476.0,Mg0.03Cr0.97Cu1O2
1,88,241.278,250.76586596451315,2477.0,Mg0.03Cr0.97Cu1O2
1,88,289.576,284.4033200732223,2478.0,Mg0.03Cr0.97Cu1O2
1,88,325.374,288.5408978319732,2479.0,Mg0.03Cr0.97Cu1O2
1,88,-112.738,-212.7730804540811,2502.0,Al0.05Zn0.95O1
1,88,-164.443,-223.37612850064906,2503.0,Al0.05Zn0.95O1
1,88,-147.96,-181.67189678357659,2506.0,Ti0.01Al0.02Zn0.97O1
1,88,-212.256,-191.40761255186152,2507.0,Ti0.01Al0.02Zn0.97O1
1,88,176.441,156.7187599887466,2534.0,CeFe3CoSb12
1,88,-49.7,-73.79859281486752,2576.0,Sr1Dy0.08Ti0.92O3
1,88,-70.5,-77.65531080334151,2577.0,Sr1Dy0.08Ti0.92O3
1,88,-147.0,-132.43816085886442,2578.0,Sr1Dy0.08Ti0.92O3
1,88,-191.6,-148.5405130446204,2579.0,Sr1Dy0.08Ti0.92O3
1,88,154.2,19.480954892905082,2634.0,Cs0.995Bi3.98Sb0.005Te5.97I0.015
1,88,-50.8,-116.68676928302918,2644.0,Ti2Pb1.8S5.8
1,88,-70.8,-126.10391993659428,2645.0,Ti2Pb1.8S5.8
1,88,-128.9,-163.32063406003417,2646.0,Ti2Pb1.8S5.8
1,88,-102.0,-62.27255862483912,2650.0,Ba8Si40.85Au5.15
1,88,-118.1,-62.48186679015916,2651.0,Ba8Si40.85Au5.15
1,88,-98.25,-91.6597435959066,2652.0,Ba8Si40.85Au5.15
1,88,106.2,-54.723501533548735,2653.0,Ba8Si40.55Au5.45
1,88,126.5,-54.99407007722905,2654.0,Ba8Si40.55Au5.45
1,88,136.48,-81.19790049190969,2655.0,Ba8Si40.55Au5.45
1,88,-154.0,-128.627297095662,2702.0,Sr0.147Ga0.298Ge0.555
1,88,-188.6,341.62514486121745,2712.0,Ba4Ga8Sn15
